"Customer_ID","Customer_Name","Email","Phone","Join_Date","City","State","Region_ID","Customer_Type","Credit_Limit","Status"
"C000239","Vijay Kumar","customer239@example.com","9000000239","2026-04-28","City 119","Uttar Pradesh","R020","Retail","525000","Active"
"C000240","Rahul Verma","customer240@example.com","9000000240","2026-04-29","City 0","Karnataka","R001","SMB","50000","Active"
"C000241","Rahul Verma","customer241@example.com","9000000241","2026-04-30","City 1","Tamil Nadu","R002","Enterprise","75000","Active"
"C000242","Vijay Kumar","customer242@example.com","9000000242","2026-05-01","City 2","Maharashtra","R003","Enterprise","100000","Active"
"C000243","Vijay Kumar","customer243@example.com","9000000243","2026-05-02","City 3","Delhi","R004","Enterprise","125000","Active"
"C000244","Priya Nair","customer244@example.com","9000000244","2026-05-03","City 4","West Bengal","R005","Enterprise","150000","Active"
"C000245","Arjun Rao","customer245@example.com","9000000245","2026-05-04","City 5","Telangana","R006","Enterprise","175000","Active"
"C000246","Rahul Verma","customer246@example.com","9000000246","2026-05-05","City 6","Gujarat","R007","SMB","200000","Active"
"C000247","Anitha Iyer","customer247@example.com","9000000247","2026-05-06","City 7","Kerala","R008","Retail","225000","Active"
"C000248","Divya Menon","customer248@example.com","9000000248","2026-05-07","City 8","Rajasthan","R009","SMB","250000","Inactive"
"C000249","Karthik Raj","customer249@example.com","9000000249","2026-05-08","City 9","Uttar Pradesh","R010","Enterprise","275000","Active"
"C000250","Divya Menon","customer250@example.com","9000000250","2026-05-09","City 10","Karnataka","R011","Enterprise","300000","Active"
"C000251","Divya Menon","customer251@example.com","9000000251","2026-05-10","City 11","Tamil Nadu","R012","Enterprise","325000","Active"
"C000252","Vijay Kumar","customer252@example.com","9000000252","2026-05-11","City 12","Maharashtra","R013","Enterprise","350000","Active"
"C000253","Neha Singh","customer253@example.com","9000000253","2026-05-12","City 13","Delhi","R014","Enterprise","375000","Active"
"C000254","Anitha Iyer","customer254@example.com","9000000254","2026-05-13","City 14","West Bengal","R015","SMB","400000","Active"
"C000255","Meera Patel","customer255@example.com","9000000255","2026-05-14","City 15","Telangana","R016","Enterprise","425000","Active"
"C000256","Karthik Raj","customer256@example.com","9000000256","2026-05-15","City 16","Gujarat","R017","Retail","450000","Active"
"C000257","Arjun Rao","customer257@example.com","9000000257","2026-05-16","City 17","Kerala","R018","SMB","475000","Active"
"C000258","Aarav Sharma","customer258@example.com","9000000258","2026-05-17","City 18","Rajasthan","R019","Retail","500000","Active"
"C000259","Rahul Verma","customer259@example.com","9000000259","2026-05-18","City 19","Uttar Pradesh","R020","Enterprise","525000","Active"
"C000260","Priya Nair","customer260@example.com","9000000260","2026-05-19","City 20","Karnataka","R001","SMB","50000","Active"
"C000261","Aarav Sharma","customer261@example.com","9000000261","2026-05-20","City 21","Tamil Nadu","R002","SMB","75000","Active"
"C000262","Vijay Kumar","customer262@example.com","9000000262","2026-05-21","City 22","Maharashtra","R003","Retail","100000","Active"
"C000263","Vijay Kumar","customer263@example.com","9000000263","2026-05-22","City 23","Delhi","R004","Enterprise","125000","Active"
"C000264","Neha Singh","customer264@example.com","9000000264","2026-05-23","City 24","West Bengal","R005","Enterprise","150000","Active"
"C000265","Arjun Rao","customer265@example.com","9000000265","2026-05-24","City 25","Telangana","R006","SMB","175000","Active"
"C000266","Priya Nair","customer266@example.com","9000000266","2026-05-25","City 26","Gujarat","R007","SMB","200000","Active"
"C000267","Neha Singh","customer267@example.com","9000000267","2026-05-26","City 27","Kerala","R008","SMB","225000","Active"
"C000268","Neha Singh","customer268@example.com","9000000268","2026-05-27","City 28","Rajasthan","R009","Retail","250000","Active"
"C000269","Meera Patel","customer269@example.com","9000000269","2026-05-28","City 29","Uttar Pradesh","R010","SMB","275000","Active"
"C000270","Vijay Kumar","customer270@example.com","9000000270","2026-05-29","City 30","Karnataka","R011","Retail","300000","Active"
"C000271","Meera Patel","customer271@example.com","9000000271","2026-05-30","City 31","Tamil Nadu","R012","SMB","325000","Active"
"C000272","Vijay Kumar","customer272@example.com","9000000272","2026-05-31","City 32","Maharashtra","R013","SMB","350000","Active"
"C000273","Arjun Rao","customer273@example.com","9000000273","2026-06-01","City 33","Delhi","R014","SMB","375000","Active"
"C000274","Divya Menon","customer274@example.com","9000000274","2026-06-02","City 34","West Bengal","R015","Retail","400000","Active"
"C000275","Priya Nair","customer275@example.com","9000000275","2026-06-03","City 35","Telangana","R016","SMB","425000","Active"
"C000276","Rahul Verma","customer276@example.com","9000000276","2026-06-04","City 36","Gujarat","R017","Enterprise","450000","Active"
"C000277","Priya Nair","customer277@example.com","9000000277","2026-06-05","City 37","Kerala","R018","SMB","475000","Active"
"C000278","Divya Menon","customer278@example.com","9000000278","2026-06-06","City 38","Rajasthan","R019","Retail","500000","Active"
"C000279","Priya Nair","customer279@example.com","9000000279","2026-06-07","City 39","Uttar Pradesh","R020","Retail","525000","Inactive"
"C000280","Arjun Rao","customer280@example.com","9000000280","2026-06-08","City 40","Karnataka","R001","SMB","50000","Active"
"C000281","Anitha Iyer","customer281@example.com","9000000281","2026-06-09","City 41","Tamil Nadu","R002","Enterprise","75000","Active"
"C000282","Priya Nair","customer282@example.com","9000000282","2026-06-10","City 42","Maharashtra","R003","SMB","100000","Active"
"C000283","Aarav Sharma","customer283@example.com","9000000283","2026-06-11","City 43","Delhi","R004","SMB","125000","Active"
"C000284","Arjun Rao","customer284@example.com","9000000284","2026-06-12","City 44","West Bengal","R005","SMB","150000","Active"
"C000285","Karthik Raj","customer285@example.com","9000000285","2026-06-13","City 45","Telangana","R006","SMB","175000","Active"
"C000286","Karthik Raj","customer286@example.com","9000000286","2026-06-14","City 46","Gujarat","R007","Retail","200000","Active"
"C000287","Arjun Rao","customer287@example.com","9000000287","2026-06-15","City 47","Kerala","R008","SMB","225000","Active"
"C000288","Anitha Iyer","customer288@example.com","9000000288","2026-06-16","City 48","Rajasthan","R009","Enterprise","250000","Active"
"C000289","Anitha Iyer","customer289@example.com","9000000289","2026-06-17","City 49","Uttar Pradesh","R010","SMB","275000","Active"
"C000290","Anitha Iyer","customer290@example.com","9000000290","2026-06-18","City 50","Karnataka","R011","Enterprise","300000","Active"
"C000291","Meera Patel","customer291@example.com","9000000291","2026-06-19","City 51","Tamil Nadu","R012","Enterprise","325000","Active"
"C000292","Priya Nair","customer292@example.com","9000000292","2026-06-20","City 52","Maharashtra","R013","Retail","350000","Active"
"C000293","Arjun Rao","customer293@example.com","9000000293","2026-06-21","City 53","Delhi","R014","SMB","375000","Active"
"C000294","Neha Singh","customer294@example.com","9000000294","2026-06-22","City 54","West Bengal","R015","SMB","400000","Active"
"C000295","Meera Patel","customer295@example.com","9000000295","2026-06-23","City 55","Telangana","R016","Enterprise","425000","Active"
"C000296","Anitha Iyer","customer296@example.com","9000000296","2026-06-24","City 56","Gujarat","R017","Retail","450000","Active"
"C000297","Karthik Raj","customer297@example.com","9000000297","2026-06-25","City 57","Kerala","R018","Retail","475000","Active"
"C000298","Priya Nair","customer298@example.com","9000000298","2026-06-26","City 58","Rajasthan","R019","SMB","500000","Active"
"C000299","Neha Singh","customer299@example.com","9000000299","2026-06-27","City 59","Uttar Pradesh","R020","Retail","525000","Active"
"C000300","Rahul Verma","customer300@example.com","9000000300","2026-06-28","City 60","Karnataka","R001","SMB","50000","Active"
"C000301","Anitha Iyer","customer301@example.com","9000000301","2026-06-29","City 61","Tamil Nadu","R002","Retail","75000","Active"
"C000302","Priya Nair","customer302@example.com","9000000302","2026-06-30","City 62","Maharashtra","R003","Retail","100000","Active"
"C000303","Divya Menon","customer303@example.com","9000000303","2026-07-01","City 63","Delhi","R004","Enterprise","125000","Active"
"C000304","Anitha Iyer","customer304@example.com","9000000304","2026-07-02","City 64","West Bengal","R005","SMB","150000","Active"
"C000305","Anitha Iyer","customer305@example.com","9000000305","2026-07-03","City 65","Telangana","R006","Retail","175000","Active"
"C000306","Rahul Verma","customer306@example.com","9000000306","2026-07-04","City 66","Gujarat","R007","SMB","200000","Active"
"C000307","Karthik Raj","customer307@example.com","9000000307","2026-07-05","City 67","Kerala","R008","Retail","225000","Active"
"C000308","Aarav Sharma","customer308@example.com","9000000308","2026-07-06","City 68","Rajasthan","R009","Enterprise","250000","Active"
"C000309","Anitha Iyer","customer309@example.com","9000000309","2026-07-07","City 69","Uttar Pradesh","R010","Retail","275000","Active"
"C000310","Anitha Iyer","customer310@example.com","9000000310","2026-07-08","City 70","Karnataka","R011","Enterprise","300000","Inactive"
"C000311","Karthik Raj","customer311@example.com","9000000311","2026-07-09","City 71","Tamil Nadu","R012","Enterprise","325000","Active"
"C000312","Meera Patel","customer312@example.com","9000000312","2026-07-10","City 72","Maharashtra","R013","Enterprise","350000","Active"
"C000313","Rahul Verma","customer313@example.com","9000000313","2026-07-11","City 73","Delhi","R014","SMB","375000","Active"
"C000314","Rahul Verma","customer314@example.com","9000000314","2026-07-12","City 74","West Bengal","R015","Retail","400000","Active"
"C000315","Rahul Verma","customer315@example.com","9000000315","2026-07-13","City 75","Telangana","R016","SMB","425000","Active"
"C000316","Karthik Raj","customer316@example.com","9000000316","2026-07-14","City 76","Gujarat","R017","SMB","450000","Active"
"C000317","Rahul Verma","customer317@example.com","9000000317","2026-07-15","City 77","Kerala","R018","SMB","475000","Active"
"C000318","Aarav Sharma","customer318@example.com","9000000318","2026-07-16","City 78","Rajasthan","R019","SMB","500000","Active"
"C000319","Karthik Raj","customer319@example.com","9000000319","2026-07-17","City 79","Uttar Pradesh","R020","Enterprise","525000","Active"
"C000320","Rahul Verma","customer320@example.com","9000000320","2026-07-18","City 80","Karnataka","R001","Enterprise","50000","Active"
"C000321","Priya Nair","customer321@example.com","9000000321","2026-07-19","City 81","Tamil Nadu","R002","Enterprise","75000","Active"
"C000322","Karthik Raj","customer322@example.com","9000000322","2026-07-20","City 82","Maharashtra","R003","SMB","100000","Active"
"C000323","Vijay Kumar","customer323@example.com","9000000323","2026-07-21","City 83","Delhi","R004","SMB","125000","Active"
"C000324","Arjun Rao","customer324@example.com","9000000324","2026-07-22","City 84","West Bengal","R005","Retail","150000","Active"
"C000325","Karthik Raj","customer325@example.com","9000000325","2026-07-23","City 85","Telangana","R006","Retail","175000","Active"
"C000326","Meera Patel","customer326@example.com","9000000326","2026-07-24","City 86","Gujarat","R007","SMB","200000","Active"
"C000327","Arjun Rao","customer327@example.com","9000000327","2026-07-25","City 87","Kerala","R008","SMB","225000","Active"
"C000328","Priya Nair","customer328@example.com","9000000328","2026-07-26","City 88","Rajasthan","R009","Enterprise","250000","Active"
"C000329","Karthik Raj","customer329@example.com","9000000329","2026-07-27","City 89","Uttar Pradesh","R010","SMB","275000","Active"
"C000330","Priya Nair","customer330@example.com","9000000330","2026-07-28","City 90","Karnataka","R011","Retail","300000","Active"
"C000331","Rahul Verma","customer331@example.com","9000000331","2026-07-29","City 91","Tamil Nadu","R012","Retail","325000","Active"
"C000332","Arjun Rao","customer332@example.com","9000000332","2026-07-30","City 92","Maharashtra","R013","SMB","350000","Active"
"C000333","Priya Nair","customer333@example.com","9000000333","2026-07-31","City 93","Delhi","R014","SMB","375000","Active"
"C000334","Vijay Kumar","customer334@example.com","9000000334","2026-08-01","City 94","West Bengal","R015","Enterprise","400000","Active"
"C000335","Aarav Sharma","customer335@example.com","9000000335","2026-08-02","City 95","Telangana","R016","SMB","425000","Active"
"C000336","Rahul Verma","customer336@example.com","9000000336","2026-08-03","City 96","Gujarat","R017","Enterprise","450000","Active"
"C000337","Neha Singh","customer337@example.com","9000000337","2026-08-04","City 97","Kerala","R018","Enterprise","475000","Active"
"C000338","Vijay Kumar","customer338@example.com","9000000338","2026-08-05","City 98","Rajasthan","R019","Enterprise","500000","Active"
"C000339","Priya Nair","customer339@example.com","9000000339","2026-08-06","City 99","Uttar Pradesh","R020","Enterprise","525000","Active"
"C000340","Karthik Raj","customer340@example.com","9000000340","2026-08-07","City 100","Karnataka","R001","Enterprise","50000","Active"
"C000341","Meera Patel","customer341@example.com","9000000341","2026-08-08","City 101","Tamil Nadu","R002","SMB","75000","Inactive"
"C000342","Neha Singh","customer342@example.com","9000000342","2026-08-09","City 102","Maharashtra","R003","Enterprise","100000","Active"
